Time_s   Intensity_dB
3.896000   73.296354
3.906667   73.236103
3.917333   73.079924
3.928000   73.343808
3.938667   73.645297
3.949333   73.324103
3.960000   72.788472
3.970667   72.938621
3.981333   72.990194
3.992000   72.853878
4.002667   72.923270
4.013333   72.937095
4.024000   72.903104
4.034667   72.232467
4.045333   71.489042
4.056000   71.252126
4.066667   71.059138
4.077333   70.887264
4.088000   71.141940
4.098667   71.401560
4.109333   71.582798
4.120000   71.726144
4.130667   71.886092
4.141333   71.784085
4.152000   71.398744
4.162667   70.965986
4.173333   70.472872
4.184000   70.382766
4.194667   70.831287
4.205333   71.309903
4.216000   71.206657
4.226667   70.977022
4.237333   70.951715
4.248000   71.201267
4.258667   71.131184
4.269333   70.762068
4.280000   70.929676
4.290667   71.293068
4.301333   71.197016
4.312000   70.986103
4.322667   71.090380
4.333333   70.929744
4.344000   70.623997
4.354667   70.883164
4.365333   71.426099
4.376000   71.742810
4.386667   71.617376
4.397333   70.992709
4.408000   70.647558
4.418667   70.473306
4.429333   70.181066
4.440000   69.969201
4.450667   69.290441
4.461333   69.026067
4.472000   69.118117
4.482667   69.011683
4.493333   68.493756
4.504000   67.828701
4.514667   67.442423
4.525333   67.002270
4.536000   66.665249
4.546667   66.622008
4.557333   66.591971
4.568000   66.678193
4.578667   66.640494
4.589333   66.654829
4.600000   67.341116
4.610667   67.787287
4.621333   67.431275
4.632000   67.211608
4.642667   67.474690
4.653333   67.349078
4.664000   67.203399
4.674667   67.182148
4.685333   66.864370
4.696000   66.691135
4.706667   66.723328
4.717333   66.494057
4.728000   65.726682
4.738667   64.889967
4.749333   64.935272
4.760000   64.734648
4.770667   64.088348
4.781333   63.730906
4.792000   64.205316
4.802667   64.860651
4.813333   65.540908
4.824000   66.388438
4.834667   66.786212
4.845333   67.153008
4.856000   67.832223
4.866667   68.271448
4.877333   68.196589
4.888000   67.796626
4.898667   67.380343
4.909333   67.220516
4.920000   67.825739
4.930667   67.979744
4.941333   67.125396
4.952000   65.947387
4.962667   64.567781
4.973333   63.516355
4.984000   63.229295
4.994667   62.777719
5.005333   62.881679
5.016000   63.373168
5.026667   63.548780
5.037333   62.052915
5.048000   59.933168
5.058667   59.999667
5.069333   60.606760
5.080000   60.306268
5.090667   60.831089
5.101333   61.395274
5.112000   60.981783
5.122667   61.955541
5.133333   62.197767
5.144000   61.811265
5.154667   62.589659
5.165333   63.029398
5.176000   62.956330
5.186667   63.691543
5.197333   64.715040
5.208000   64.788024
5.218667   65.367492
5.229333   66.289130
5.240000   66.909174
5.250667   68.181325
5.261333   69.631803
5.272000   70.293745
5.282667   70.500394
5.293333   70.888767
5.304000   71.150855
5.314667   70.757936
5.325333   70.343200
5.336000   70.706092
5.346667   71.188707
5.357333   71.284969
5.368000   71.170572
5.378667   71.394786
5.389333   71.562670
5.400000   71.718349
5.410667   72.000155
5.421333   72.127016
5.432000   72.292634
5.442667   72.775988
5.453333   73.326522
5.464000   73.371689
5.474667   73.055902
5.485333   72.722013
5.496000   72.359577
5.506667   71.999858
5.517333   71.659703
5.528000   71.069047
5.538667   69.969657
5.549333   68.370261
5.560000   66.271027
5.570667   63.522608
5.581333   61.217139
5.592000   60.000508
5.602667   59.721506
5.613333   59.613533
5.624000   60.122361
5.634667   61.352447
5.645333   62.075203
5.656000   62.333514
5.666667   62.468649
5.677333   61.720737
5.688000   60.146454
5.698667   58.658406
5.709333   57.950264
5.720000   59.297247
5.730667   61.333199
5.741333   63.489836
5.752000   65.279601
5.762667   66.560584
5.773333   67.742008
5.784000   68.890430
5.794667   69.655399
5.805333   70.090616
5.816000   70.970106
5.826667   72.041808
5.837333   72.822468
5.848000   73.089570
5.858667   72.516968
5.869333   71.000264
5.880000   68.776813
5.890667   66.920971
5.901333   66.207920
5.912000   65.582292
5.922667   65.081640
5.933333   65.110028
5.944000   65.080943
5.954667   64.560489
5.965333   64.129901
5.976000   64.072551
5.986667   63.771172
5.997333   63.536474
6.008000   63.880770
6.018667   64.291299
6.029333   64.838430
6.040000   65.776083
6.050667   66.551843
6.061333   67.031737
6.072000   67.723772
6.082667   68.695251
6.093333   69.509726
6.104000   70.065184
6.114667   71.147310
6.125333   73.201989
6.136000   74.742944
6.146667   75.362476
6.157333   75.556086
6.168000   75.262119
6.178667   74.655079
6.189333   73.919856
6.200000   73.017076
6.210667   72.236631
6.221333   71.964492
6.232000   72.823935
6.242667   74.354377
6.253333   75.568954
6.264000   76.027762
6.274667   75.493565
6.285333   73.709414
6.296000   71.333857
6.306667   69.838306
6.317333   69.753018
6.328000   70.462633
6.338667   70.983419
6.349333   70.751630
6.360000   69.968085
6.370667   68.697633
6.381333   66.797412
6.392000   64.777963
6.402667   63.687241
6.413333   64.088367
6.424000   64.930056
6.434667   65.375003
6.445333   65.195734
6.456000   64.886744
6.466667   64.875310
6.477333   64.734251
6.488000   64.566242
6.498667   64.395663
6.509333   63.769205
6.520000   62.777961
6.530667   61.619116
6.541333   61.645859
6.552000   65.576071
6.562667   69.512013
6.573333   71.976853
6.584000   72.985445
6.594667   72.727778
6.605333   71.763604
6.616000   70.746630
6.626667   70.090388
6.637333   69.681977
6.648000   69.329265
6.658667   68.348377
6.669333   66.715945
6.680000   64.369851
6.690667   61.401222
6.701333   58.700484
6.712000   56.882896
6.722667   56.622050
6.733333   58.344941
6.744000   61.852786
6.754667   66.470524
6.765333   70.305499
6.776000   73.015808
6.786667   74.719851
6.797333   74.763395
6.808000   72.995008
6.818667   71.137678
6.829333   70.606148
6.840000   71.162944
6.850667   72.919817
6.861333   74.571235
6.872000   75.191134
6.882667   75.084292
6.893333   74.714547
6.904000   74.195735
6.914667   73.374464
6.925333   72.333105
6.936000   71.681287
6.946667   71.994508
6.957333   72.859625
6.968000   73.497070
6.978667   73.714505
6.989333   73.607521
7.000000   73.504055
7.010667   73.271415
7.021333   72.736020
7.032000   72.289757
7.042667   72.179786
7.053333   72.098742
7.064000   72.095579
7.074667   72.298193
7.085333   71.957516
7.096000   70.927716
7.106667   69.922838
7.117333   69.256298
7.128000   68.740245
7.138667   68.644282
7.149333   69.184395
7.160000   69.333624
7.170667   69.250115
7.181333   69.999614
7.192000   71.499962
7.202667   72.938030
7.213333   73.719915
7.224000   73.940830
7.234667   73.831717
7.245333   73.439483
7.256000   72.402199
7.266667   70.863559
7.277333   69.898265
7.288000   69.128986
7.298667   67.878981
7.309333   66.722173
7.320000   66.351394
7.330667   66.293915
7.341333   66.177221
7.352000   66.927835
7.362667   68.745713
7.373333   70.616310
7.384000   72.056100
7.394667   73.132113
7.405333   73.730294
7.416000   73.615471
7.426667   72.634513
7.437333   71.112839
7.448000   69.503047
7.458667   68.000707
7.469333   67.028867
7.480000   65.931268
7.490667   63.830718
7.501333   61.356829
7.512000   58.891550
7.522667   57.741993
7.533333   59.393411
7.544000   60.510908
7.554667   61.139268
7.565333   62.241796
7.576000   63.391219
7.586667   64.068618
7.597333   63.931475
7.608000   63.807186
7.618667   64.820005
7.629333   67.282985
7.640000   70.384270
7.650667   72.588112
7.661333   73.560393
7.672000   73.651366
7.682667   73.216219
7.693333   72.825248
7.704000   72.608125
7.714667   72.234701
7.725333   71.289326
7.736000   69.885272
7.746667   68.717904
7.757333   67.921220
7.768000   66.331429
7.778667   64.877517
7.789333   66.057920
7.800000   67.993372
7.810667   69.615219
7.821333   70.692792
7.832000   70.765467
7.842667   69.945573
7.853333   68.641631
7.864000   67.637216
7.874667   67.203340
7.885333   67.160550
7.896000   67.915204
7.906667   68.423651
7.917333   68.202289
7.928000   67.459858
7.938667   66.244667
7.949333   64.966560
7.960000   63.950774
7.970667   62.844898
7.981333   61.717489
7.992000   60.248514
8.002667   57.889819
8.013333   54.739839
8.024000   51.079503
8.034667   47.741097
8.045333   47.024309
8.056000   48.301062
8.066667   48.054614
8.077333   46.658735
8.088000   46.965028
8.098667   47.721507
8.109333   47.480360
8.120000   46.951644
8.130667   46.272509
8.141333   45.162517
8.152000   44.584236
8.162667   45.797180
8.173333   50.255724
8.184000   56.420629
8.194667   61.109731
8.205333   63.833850
8.216000   64.935934
8.226667   65.418879
8.237333   65.930414
8.248000   66.391365
8.258667   66.984724
8.269333   67.742413
8.280000   68.257504
8.290667   68.557680
8.301333   68.971075
8.312000   69.339408
8.322667   69.480246
8.333333   69.673135
8.344000   71.592277
8.354667   74.996655
8.365333   77.513946
8.376000   77.995953
8.386667   76.513733
8.397333   74.193182
8.408000   72.808566
8.418667   72.613656
8.429333   72.881007
8.440000   73.623486
8.450667   73.897028
8.461333   73.093470
8.472000   72.179404
8.482667   72.229345
8.493333   73.279964
8.504000   73.968674
8.514667   73.706560
8.525333   73.197771
8.536000   72.869911
8.546667   72.622631
8.557333   72.679088
8.568000   73.215082
8.578667   73.633219
8.589333   73.234171
8.600000   71.496424
8.610667   68.935864
8.621333   66.609031
8.632000   63.986319
8.642667   61.471951
8.653333   60.216653
8.664000   60.346965
8.674667   61.245522
8.685333   62.621857
8.696000   65.089354
8.706667   67.617920
8.717333   69.386376
8.728000   70.633644
8.738667   71.768452
8.749333   72.384735
8.760000   72.052333
8.770667   70.707522
8.781333   68.279217
8.792000   65.327780
8.802667   61.724412
8.813333   57.087782
8.824000   54.452885
8.834667   53.463213
8.845333   54.352568
8.856000   60.638049
8.866667   68.897521
8.877333   74.333442
8.888000   76.560323
8.898667   76.364558
8.909333   75.418677
8.920000   74.800853
8.930667   73.309409
8.941333   70.086183
8.952000   67.896890
8.962667   69.109967
8.973333   70.387473
8.984000   70.888450
8.994667   70.265172
9.005333   68.372838
9.016000   65.718236
9.026667   63.197787
9.037333   60.856086
9.048000   59.254542
9.058667   58.810275
9.069333   59.548103
9.080000   62.469242
9.090667   66.906003
9.101333   70.429198
9.112000   71.921888
9.122667   72.044552
9.133333   71.998127
9.144000   72.248935
9.154667   72.733383
9.165333   72.700261
9.176000   71.838247
9.186667   70.261925
9.197333   67.525032
9.208000   64.215595
9.218667   62.556296
9.229333   62.344542
9.240000   62.113210
9.250667   62.145297
9.261333   63.170201
9.272000   64.771131
9.282667   65.698700
9.293333   66.001798
9.304000   66.796149
9.314667   68.080071
9.325333   69.353299
9.336000   70.305392
9.346667   70.722306
9.357333   70.962926
9.368000   71.575185
9.378667   72.164493
9.389333   72.669019
9.400000   73.001299
9.410667   73.284759
9.421333   73.694117
9.432000   74.263321
9.442667   74.743658
9.453333   75.220671
9.464000   75.551491
9.474667   75.486272
9.485333   75.293293
9.496000   74.772539
9.506667   73.967031
9.517333   73.569593
9.528000   73.768706
9.538667   74.175261
9.549333   74.480838
9.560000   74.260238
9.570667   73.492940
9.581333   72.422381
9.592000   71.495471
9.602667   71.079993
9.613333   71.702022
9.624000   73.784909
9.634667   75.709780
9.645333   76.026175
9.656000   74.847872
9.666667   73.287365
9.677333   72.269168
9.688000   71.936326
9.698667   71.780221
9.709333   71.539286
9.720000   71.428302
9.730667   71.208423
9.741333   71.017447
9.752000   70.960766
9.762667   71.383611
9.773333   71.946230
9.784000   72.239730
9.794667   72.721376
9.805333   72.950201
9.816000   72.354088
9.826667   71.731849
9.837333   71.711517
9.848000   72.331692
9.858667   72.726300
9.869333   72.509527
9.880000   72.407341
9.890667   72.501091
9.901333   72.171038
9.912000   72.032943
9.922667   72.285507
9.933333   72.519578
9.944000   72.766686
9.954667   72.807770
9.965333   72.685552
9.976000   72.585060
9.986667   72.165214
9.997333   72.090909
10.008000   72.524409
10.018667   72.812902
10.029333   73.046750
10.040000   72.880312
10.050667   72.464948
10.061333   72.199421
10.072000   72.420772
10.082667   72.634964
10.093333   72.330597
10.104000   72.261346
10.114667   72.706212
10.125333   72.754737
10.136000   73.006665
10.146667   73.559333
10.157333   73.585803
10.168000   73.272655
10.178667   73.069762
10.189333   73.139739
10.200000   72.925606
10.210667   72.629975
10.221333   72.706588
10.232000   72.546173
10.242667   72.763856
10.253333   73.402936
10.264000   74.165733
10.274667   74.578801
10.285333   74.552560
10.296000   74.250431
10.306667   73.465725
10.317333   72.951230
10.328000   73.324908
10.338667   73.694109
10.349333   73.836789
10.360000   73.782610
10.370667   73.647569
10.381333   73.606932
10.392000   73.453366
10.402667   73.354228
10.413333   73.510652
10.424000   73.677061
10.434667   73.984432
10.445333   74.268721
10.456000   74.438994
10.466667   75.254396
10.477333   75.421873
10.488000   75.041410
10.498667   74.587711
10.509333   74.090163
10.520000   73.922197
10.530667   73.905863
10.541333   73.716764
10.552000   73.424861
10.562667   73.817156
10.573333   74.514500
10.584000   74.623405
10.594667   74.169820
10.605333   74.515156
10.616000   75.355535
10.626667   75.161655
10.637333   74.677575
10.648000   74.483004
10.658667   74.684024
10.669333   75.022971
10.680000   75.020380
10.690667   74.873575
10.701333   74.579995
10.712000   74.572626
10.722667   74.910349
10.733333   74.647128
10.744000   73.622758
10.754667   73.027964
10.765333   73.207683
10.776000   73.301429
10.786667   73.571269
10.797333   73.916145
10.808000   74.128740
10.818667   73.988263
10.829333   73.524586
10.840000   72.666231
10.850667   72.114717
10.861333   72.668381
10.872000   73.093300
10.882667   73.285629
10.893333   73.288373
10.904000   72.625647
10.914667   71.913374
10.925333   72.116478
10.936000   73.034322
10.946667   73.765375
10.957333   73.560225
10.968000   72.993365
10.978667   72.101921
10.989333   71.491805
11.000000   71.536190
11.010667   71.882697
11.021333   72.405281
11.032000   72.867240
11.042667   73.200863
11.053333   72.925324
11.064000   72.587568
11.074667   72.794948
11.085333   72.639766
11.096000   72.227093
11.106667   72.261426
11.117333   72.174371
11.128000   71.456933
11.138667   71.022287
11.149333   70.899172
11.160000   70.587315
11.170667   70.326798
11.181333   70.995816
11.192000   72.084977
11.202667   72.031485
11.213333   71.307068
11.224000   70.869417
11.234667   70.392016
11.245333   70.447278
11.256000   71.237675
11.266667   71.074688
11.277333   71.099650
11.288000   71.214623
11.298667   70.479990
11.309333   69.948190
11.320000   70.323862
11.330667   70.740043
11.341333   70.645831
11.352000   70.795052
11.362667   71.233541
11.373333   71.578691
11.384000   71.617313
11.394667   71.040546
11.405333   70.763812
11.416000   70.725989
11.426667   70.897147
11.437333   71.440367
11.448000   71.539837
11.458667   70.900067
11.469333   70.923630
11.480000   71.285301
11.490667   71.311839
11.501333   71.202740
11.512000   70.816606
11.522667   70.029199
11.533333   69.012797
11.544000   68.911192
11.554667   69.716521
11.565333   70.043229
11.576000   69.551600
11.586667   69.014365
11.597333   69.430441
11.608000   70.382538
11.618667   70.849245
11.629333   70.703723
11.640000   70.271314
11.650667   70.145086
11.661333   70.009447
11.672000   69.521120
11.682667   68.410020
11.693333   67.241595
11.704000   67.122191
11.714667   67.456512
11.725333   67.616928
11.736000   67.230400
11.746667   66.438100
11.757333   66.468991
11.768000   67.004048
11.778667   67.289860
11.789333   67.557282
11.800000   68.171125
11.810667   68.530233
11.821333   68.100366
11.832000   67.228833
11.842667   66.622307
11.853333   66.575906
11.864000   66.864949
11.874667   66.916005
11.885333   66.547142
11.896000   66.673997
11.906667   66.787871
11.917333   66.632706
11.928000   66.370336
11.938667   65.808281
11.949333   65.428916
11.960000   65.965610
11.970667   66.787987
11.981333   67.258053
11.992000   67.389320
12.002667   67.323731
12.013333   67.292215
12.024000   67.201686
12.034667   66.819087
12.045333   66.472187
12.056000   66.283357
12.066667   66.461940
12.077333   66.773877
12.088000   66.336268
12.098667   65.532640
12.109333   64.814762
12.120000   64.684897
12.130667   64.826303
12.141333   64.529731
12.152000   63.811364
12.162667   63.319499
12.173333   63.205658
12.184000   62.743772
12.194667   62.200243
12.205333   62.014925
12.216000   62.944778
12.226667   63.816740
12.237333   63.270046
12.248000   62.160214
12.258667   62.553684
12.269333   63.259326
12.280000   63.265000
12.290667   63.177204
12.301333   62.870220
12.312000   62.472165
12.322667   62.299547
12.333333   62.135856
12.344000   61.602851
12.354667   61.089516
12.365333   62.140362
12.376000   63.027587
12.386667   62.726856
12.397333   62.294117
12.408000   61.866060
12.418667   61.583717
12.429333   61.707132
12.440000   61.881081
12.450667   61.883422
12.461333   61.597766
12.472000   61.255141
12.482667   61.541086
12.493333   61.972951
12.504000   61.724136
12.514667   61.361137
12.525333   61.454055
12.536000   61.678846
12.546667   62.197907
12.557333   63.051980
12.568000   64.078813
12.578667   64.473540
12.589333   64.300020
12.600000   64.452031
12.610667   64.412997
12.621333   64.352891
12.632000   65.007328
12.642667   65.215937
12.653333   64.801327
12.664000   64.744187
12.674667   64.445078
12.685333   64.046729
12.696000   64.011589
12.706667   64.152761
12.717333   64.405763
12.728000   64.391226
12.738667   64.009573
12.749333   63.508304
12.760000   63.231218
12.770667   63.256112
12.781333   62.806669
12.792000   61.660400
12.802667   61.173815
12.813333   61.797035
12.824000   62.617883
12.834667   62.791715
12.845333   62.328053
12.856000   61.417689
12.866667   60.807698
12.877333   60.539968
12.888000   60.441189
12.898667   60.468913
12.909333   60.502004
12.920000   59.624036
12.930667   57.725137
12.941333   56.021831
12.952000   55.534022
12.962667   55.717178
12.973333   56.977735
12.984000   58.190429
12.994667   57.975389
13.005333   56.025891
13.016000   56.691416
13.026667   59.420980
13.037333   59.906221
13.048000   59.383218
13.058667   60.751594
13.069333   63.278064
13.080000   65.565065
13.090667   67.327983
13.101333   68.409464
13.112000   69.008589
13.122667   69.345341
13.133333   69.079794
13.144000   68.109583
13.154667   68.519036
13.165333   70.617666
13.176000   71.984272
13.186667   72.121781
13.197333   71.273366
13.208000   70.198491
13.218667   69.399689
13.229333   68.813017
13.240000   68.977558
13.250667   69.896302
13.261333   70.879691
13.272000   72.197575
13.282667   73.727572
13.293333   74.718414
13.304000   74.796458
13.314667   73.769258
13.325333   71.835528
13.336000   69.457953
13.346667   66.613791
13.357333   63.366374
13.368000   61.065210
13.378667   61.052978
13.389333   64.405321
13.400000   68.832441
13.410667   71.734103
13.421333   73.195151
13.432000   74.489132
13.442667   74.776291
13.453333   73.511843
13.464000   72.460339
13.474667   72.033354
13.485333   70.297662
13.496000   66.615234
13.506667   61.871278
13.517333   57.262181
13.528000   54.162897
13.538667   53.926010
13.549333   55.079649
13.560000   57.344912
13.570667   60.676563
13.581333   62.903385
13.592000   63.360041
13.602667   64.510287
13.613333   67.977168
13.624000   71.327307
13.634667   73.286502
13.645333   74.255952
13.656000   75.066589
13.666667   75.219158
13.677333   74.555644
13.688000   74.053287
13.698667   74.170392
13.709333   74.004206
13.720000   73.048714
13.730667   72.070456
13.741333   71.815227
13.752000   71.781801
13.762667   71.135681
13.773333   69.311306
13.784000   67.116932
13.794667   66.103424
13.805333   65.387443
13.816000   64.233451
13.826667   63.131744
13.837333   62.414786
13.848000   61.347141
13.858667   59.135701
13.869333   56.646827
13.880000   55.542292
13.890667   55.907575
13.901333   59.056865
13.912000   62.883986
13.922667   66.892702
13.933333   70.054678
13.944000   72.666901
13.954667   74.361314
13.965333   75.176496
13.976000   75.690285
13.986667   75.879682
13.997333   75.599944
14.008000   75.194970
14.018667   74.809514
14.029333   74.267321
14.040000   73.183811
14.050667   71.375683
14.061333   70.117445
14.072000   70.664989
14.082667   71.598385
14.093333   72.019248
14.104000   72.207347
14.114667   72.292735
14.125333   71.542156
14.136000   70.275765
14.146667   69.335417
14.157333   68.359713
14.168000   66.923627
14.178667   65.151809
14.189333   64.218549
14.200000   64.106829
14.210667   63.614579
14.221333   62.157217
14.232000   59.163820
14.242667   54.463961
14.253333   50.300359
14.264000   48.296355
14.274667   47.672382
14.285333   47.211102
14.296000   48.263237
14.306667   52.489404
14.317333   60.685191
14.328000   67.555448
14.338667   71.997019
14.349333   74.608592
14.360000   75.260746
14.370667   73.373888
14.381333   68.308211
14.392000   61.051603
14.402667   58.542858
14.413333   59.468805
14.424000   59.472356
14.434667   59.656246
14.445333   63.916564
14.456000   69.012245
14.466667   72.770104
14.477333   75.452684
14.488000   76.985543
14.498667   77.391017
14.509333   77.191354
14.520000   76.849752
14.530667   76.457651
14.541333   75.857561
14.552000   74.589717
14.562667   72.495040
14.573333   69.785128
14.584000   66.864933
14.594667   64.309542
14.605333   62.808673
14.616000   62.025249
14.626667   61.617133
14.637333   61.408509
14.648000   61.860405
14.658667   62.126559
14.669333   62.099996
14.680000   62.489839
14.690667   63.078139
14.701333   63.247163
14.712000   62.951809
14.722667   63.028807
14.733333   63.583992
14.744000   63.550482
14.754667   62.619587
14.765333   61.464493
14.776000   60.428699
14.786667   59.427547
14.797333   58.804700
14.808000   60.012884
14.818667   61.391750
14.829333   63.016808
14.840000   67.011978
14.850667   70.791058
14.861333   73.579991
14.872000   74.683943
14.882667   74.294058
14.893333   73.864693
14.904000   74.013614
14.914667   74.020936
14.925333   73.881825
14.936000   73.778863
